"cpg","beta_spearman_cor","beta_pVal","beta_fdr","residual_spearman_cor","residual_pVal","residual_fdr","BECon_cor_BA7","BECon_cor_BA10","BECon_cor_BA20","BECon_cor_mean"
"cg13795831",0.197955772348159,0.102999408463216,0.3740085006249,0.312641578370479,0.00916034207273171,0.0918728425529857,0.0529411764705882,-0.0852941176470588,0.164705882352941,0.0441176470588235
"cg13796381",0.321775666788455,0.0072445238739295,0.0623855222254343,0.250274022652539,0.0383338091846683,0.217533897048144,0.111764705882353,0.0470588235294118,-0.25,-0.0303921568627451
"cg13802506",-0.00979174278407015,0.936301731481443,0.982045794282326,-0.0165144318597004,0.892694361737582,0.96833329984895,0.0617647058823529,-0.238235294117647,-0.314705882352941,-0.163725490196078
"cg13805518",0.187029594446474,0.123702606755978,0.409785977788332,0.310339788089149,0.00970814689592533,0.0949185523307882,0.447058823529412,0.355882352941176,0.117647058823529,0.306862745098039
"cg13819552",0.224808184143223,0.0634483576023401,0.285290874527528,0.0900255754475703,0.461055394633164,0.77122032768634,-0.385294117647059,-0.323529411764706,-0.270588235294118,-0.326470588235294
"cg13823840",-0.255644866642309,0.0342709159111043,0.19045572250833,-0.172268907563025,0.156641649903207,0.462546359269332,-0.132352941176471,-0.388235294117647,0.0264705882352941,-0.164705882352941
"cg13824500",-0.141797588600658,0.244527736721944,0.571409174003475,0.0483375959079284,0.69263685780188,0.893118203373961,0.238235294117647,0.135294117647059,0.108823529411765,0.16078431372549
"cg13829419",0.21074168797954,0.0822461892285296,0.325939975395549,0.227183047131896,0.0606494664130482,0.276952264259573,0.514705882352941,0.273529411764706,-0.176470588235294,0.203921568627451
"cg13836098",0.243807088052612,0.0437520496160553,0.223284269537175,0.182170259408111,0.133900898934397,0.430158491805617,-0.405882352941176,0.0647058823529412,-0.576470588235294,-0.305882352941176
"cg13841587",0.143989769820972,0.237253582077241,0.56218457761954,0.115418341249543,0.344150378332446,0.679728455350184,0.582352941176471,0.276470588235294,0.514705882352941,0.457843137254902
"cg13847853",-0.13876507124589,0.254841774275123,0.582872862991454,-0.258092802338327,0.0325427386018876,0.194996505584154,-0.502941176470588,-0.341176470588235,-0.582352941176471,-0.475490196078431
"cg13849066",-0.107234198027037,0.379616543469181,0.69869561067365,-0.0124223602484472,0.919208382771409,0.977801025252195,-0.214705882352941,0.0117647058823529,-0.347058823529412,-0.183333333333333
"cg13851767",0.0834490317866277,0.49454062903123,0.791019962315042,0.0336499817318232,0.78326696078402,0.930052032257315,0.470588235294118,0.335294117647059,0.294117647058824,0.366666666666667
"cg13852775",0.0185239313116551,0.879715294872796,0.961114024913948,0.0410303251735477,0.737277725026318,0.910911971862226,-0.244117647058824,0.461764705882353,-0.305882352941176,-0.0294117647058823
"cg13856674",0.205918889294848,0.0896288255198454,0.339593661136303,0.101826817683595,0.404217529013529,0.732239828121089,0.411764705882353,0.202941176470588,0.370588235294118,0.32843137254902
"cg13856810",-0.0986481549141396,0.419106366664552,0.728483772640748,0.110193642674461,0.366544513127567,0.69716545007979,0.417647058823529,-0.244117647058824,-0.264705882352941,-0.0303921568627451
"cg13859433",0.411070515162587,0.00050189765921153,0.00784424216542686,0.241103397880892,0.0461984527491677,0.237709734241603,0.579411764705882,0.679411764705882,0.0911764705882353,0.45
"cg13862711",0.644135915235659,3.7370996295668e-09,7.37782142658161e-07,0.622141030325174,2.5034965957542e-08,1.43835199057387e-05,0.158823529411765,0.338235294117647,-0.229411764705882,0.0892156862745098
"cg13869942",0.0730727073438071,0.549864148535928,0.823369429604099,0.093204238217026,0.445328902299147,0.757564041961044,-0.388235294117647,-0.276470588235294,0.247058823529412,-0.13921568627451
"cg13879455",-0.136865180854951,0.261453023180719,0.589687987980006,-0.0696748264523201,0.568610284202428,0.841239322219497,0.158823529411765,-0.00882352941176471,0.3,0.15
"cg13896650",-0.0369747899159664,0.762446171591243,0.918737682795997,0.0316404822798685,0.79592639614471,0.934391766915196,0.0705882352941176,-0.497058823529412,-0.170588235294118,-0.199019607843137
"cg13900763",-0.065546218487395,0.591783870826982,0.847486901616083,0.120094994519547,0.32485036008889,0.660026537351101,0.45,-0.0147058823529412,0.261764705882353,0.232352941176471
"cg13904214",-0.0853489221775667,0.484737813932589,0.785479382642086,0.0758860065765437,0.534573257667027,0.820083430639822,0.329411764705882,0.261764705882353,-0.214705882352941,0.125490196078431
"cg13911392",-0.21381074168798,0.077806154867495,0.316906558060995,-0.323712093533065,0.00688704755409329,0.0755360098696022,0.308823529411765,0.273529411764706,-0.2,0.127450980392157
"cg13912311",0.154146876141761,0.205515165849481,0.528283671071858,0.0591523565948118,0.628488348925869,0.867094873216658,-0.397058823529412,-0.185294117647059,-0.3,-0.294117647058824
"cg13912480",0.146401169163318,0.229427165345839,0.551864718648,0.110814760686883,0.363836457709242,0.694176273075975,-0.305882352941176,0.214705882352941,0.0970588235294118,0.00196078431372549
"cg13925686",-0.0158202411399342,0.897184792768987,0.970397969341543,0.0072341980270369,0.952948056148311,0.987082245869131,NA,NA,NA,NA
"cg13928306",0.497953964194373,1.74869709789517e-05,0.000577219704208327,0.539824625502375,2.51799978351449e-06,0.000339138996490408,0.355882352941176,0.444117647058824,-0.267647058823529,0.177450980392157
"cg13933070",-0.0419071976616734,0.731871097934761,0.910530178558304,0.0185970040189989,0.879243905713364,0.966050290225881,-0.167647058823529,0.0205882352941176,0.1,-0.0156862745098039
"cg13934406",0.00248447204968944,0.983910853176342,0.997871854789089,-0.0159663865546219,0.896239164924353,0.96909573584066,0.205882352941176,0.0323529411764706,-0.208823529411765,0.00980392156862745
"cg13938959",0.563354037267081,7.65179126492776e-07,5.21852164268073e-05,0.543514797223237,2.09943409956733e-06,0.000314999092299083,-0.135294117647059,-0.173529411764706,-0.317647058823529,-0.208823529411765
"cg13942103",0.0578005115089514,0.636369933046718,0.869881519593418,0.146035805626598,0.23060123304873,0.568695085579083,-0.411764705882353,-0.65,-0.508823529411765,-0.523529411764706
"cg13944805",0.129229082937523,0.28919412857589,0.618806147340653,0.136499817318232,0.262737657847119,0.600200337749418,-0.447058823529412,-0.520588235294118,-0.391176470588235,-0.452941176470588
"cg13946767",0.165730414058924,0.173531827153931,0.483287780368454,0.075009134088418,0.539316534527451,0.821680065399053,0.2,0.0794117647058823,-0.241176470588235,0.0127450980392157
"cg13984746",0.207416879795396,0.0872816401395877,0.335444090331551,0.128388746803069,0.292361791728829,0.630620517984381,0.0529411764705882,0.208823529411765,0.0205882352941176,0.0941176470588235
"cg13985518",0.0869930580928023,0.476338891762112,0.778842732061109,0.0889660211910852,0.466364562950492,0.7736990161996,0.0470588235294118,0.397058823529412,0.0205882352941176,0.154901960784314
"cg13995854",0.188454512239679,0.120828085257073,0.405753041897297,0.174059188892949,0.152329784394168,0.456538378233701,0.120588235294118,-0.0382352941176471,0.0794117647058823,0.053921568627451
"cg13997435",0.0402265253927658,0.742245061690653,0.914699538175608,0.0229082937522835,0.851511940453313,0.955698528915858,-0.0794117647058823,0.291176470588235,-0.208823529411765,0.000980392156862742
"cg14002345",-0.111875336827254,0.360083243044994,0.682157699324127,-0.0352941176470588,0.772950876508427,0.929139404213071,-0.405882352941176,-0.135294117647059,0.208823529411765,-0.11078431372549
"cg14009688",0.276945560833029,0.0215327744546859,0.141949801369995,0.332078918523931,0.00551511579690421,0.0644461039071268,0.408823529411765,0.385294117647059,-0.323529411764706,0.156862745098039
"cg14014506",0.264157837047863,0.0285743155239158,0.168261000832352,0.30230179028133,0.0118523768481506,0.107647132100274,0.120588235294118,0.0852941176470588,-0.491176470588235,-0.0950980392156863
"cg14015656",0.45020506217682,0.000103863760715736,0.00236116949360439,0.34932407745707,0.0034256990194389,0.0460566201502341,0.00588235294117647,-0.161764705882353,-0.0176470588235294,-0.057843137254902
"cg14016031",-0.102922908293752,0.399156504599255,0.713230485508997,0.0822798684691268,0.500624515388169,0.795729361557379,-0.0294117647058823,-0.414705882352941,-0.502941176470588,-0.315686274509804
"cg14018153",0.164121300694191,0.177418824308127,0.487455162925582,0.253343076360979,0.0359655701186082,0.210456212266111,0.494117647058823,0.294117647058824,0.273529411764706,0.353921568627451
"cg14019523",0.0374497625137011,0.759485139298138,0.918737682795997,0.255717939349653,0.0342182346326933,0.202448892913616,0.0558823529411765,0.132352941176471,-0.129411764705882,0.0196078431372549
"cg14023009",0.0118743149433687,0.922766731921062,0.978873872012416,-0.0212641578370479,0.862068306576109,0.959815440180168,0.664705882352941,0.308823529411765,0.120588235294118,0.364705882352941
"cg14037769",0.0189989039093898,0.876652021837586,0.959253714677009,0.120606503470954,0.322782272627486,0.657662305608746,0.347058823529412,0.329411764705882,-0.273529411764706,0.134313725490196
"cg14042635",-0.0493971501644136,0.686245968122921,0.891220702571575,-0.0728534892217757,0.551064484367562,0.829709659767086,0.0882352941176471,-0.417647058823529,-0.0323529411764706,-0.120588235294118
"cg14051264",0.222177566678845,0.0666701447118246,0.292586786206973,0.229009864815491,0.0585655882097256,0.272893815372274,0.188235294117647,-0.0235294117647059,-0.0588235294117647,0.0352941176470588
"cg14058329",0.352831567409573,0.00309991390085455,0.0328468278025577,0.296638655462185,0.013600620174173,0.117277991432926,-0.138235294117647,0.0235294117647059,-0.202941176470588,-0.105882352941176
"cg14063191",-0.0852027767628791,0.485488183105068,0.785479382642086,0.0425648520277676,0.727824682622617,0.907516897788434,-0.173529411764706,-0.0323529411764706,-0.152941176470588,-0.119607843137255
"cg14074251",0.0736207526488857,0.546868862126965,0.822048128062659,0.136390208257216,0.263123882208283,0.600716787683062,-0.167647058823529,-0.529411764705882,-0.273529411764706,-0.323529411764706
"cg14074878",0.218706613080015,0.0711223305314908,0.301787174008622,0.057215929850201,0.639790827680783,0.869517339368353,-0.0735294117647059,-0.0588235294117647,0.138235294117647,0.00196078431372549
"cg14080585",0.357840316422641,0.00253791161852546,0.0280817300327109,0.285202776762879,0.0178227939097999,0.136714314837749,0.317647058823529,0.126470588235294,-0.126470588235294,0.105882352941176
"cg14083015",-0.244793569601754,0.0428866415453718,0.219953370948583,-0.1318597004019,0.279425377333729,0.61713596045306,0.314705882352941,-0.0470588235294118,-0.141176470588235,0.042156862745098
"cg14084689",-0.0439532334673,0.719306826678331,0.906862895889647,-0.0357325538911217,0.770206487408063,0.928563326947769,-0.0823529411764706,0.0852941176470588,-0.0588235294117647,-0.0186274509803922
"cg14093103",-0.0567774936061381,0.642361454042468,0.871743058651699,-0.0898794300328827,0.461785713374374,0.77122032768634,0.314705882352941,-0.176470588235294,-0.297058823529412,-0.0529411764705882
"cg14095048",0.192838874680307,0.112305061873002,0.390775776517281,0.0646328096455974,0.596967790551956,0.856364827692168,-0.0441176470588235,0.0764705882352941,-0.202941176470588,-0.0568627450980392
"cg14103343",0.176251370113263,0.147171634826374,0.446634953263536,0.122725611983924,0.31430462464752,0.65076156070362,-0.147058823529412,-0.297058823529412,-0.35,-0.264705882352941
"cg14109551",-0.0873949579831933,0.474297812160279,0.778842732061109,-0.122871757398612,0.313725314222028,0.65076156070362,-0.176470588235294,-0.0588235294117647,-0.214705882352941,-0.15
"cg14113970",0.206540007307271,0.0886496124317824,0.338838974787262,0.129156010230179,0.289468671798494,0.627926090386258,-0.297058823529412,-0.308823529411765,0.0117647058823529,-0.198039215686275
"cg14129103",-0.078407014979905,0.5210526460214,0.802867387572036,-0.0484106686152722,0.692195409280464,0.893118203373961,-0.652941176470588,-0.261764705882353,-0.435294117647059,-0.45
"cg14133635",0.22897332846182,0.0586066855787714,0.271735077386862,0.17351114358787,0.153640204617815,0.458476060080687,-0.208823529411765,-0.0764705882352941,-0.0911764705882353,-0.125490196078431
"cg14145338",0.308768724881257,0.0100983166716601,0.0816087981763002,0.241468761417611,0.045861387805697,0.237605063065151,-0.185294117647059,0.138235294117647,0.479411764705882,0.144117647058824
"cg14154456",0.265875045670442,0.027528088068184,0.164685579495627,0.095834855681403,0.432544482394737,0.750977275488381,-0.0941176470588235,-0.0323529411764706,0.470588235294118,0.114705882352941
"cg14166009",0.55144318597004,1.41176296920386e-06,8.45232724517022e-05,0.453233467299964,0.000109236226708146,0.00419141423254884,0.158823529411765,-0.467647058823529,-0.408823529411765,-0.23921568627451
"cg14171369",0.000986490559874546,0.993581325149445,0.999670573768283,-0.100292290829375,0.411366021507418,0.737235521583529,0.511764705882353,0.467647058823529,-0.314705882352941,0.22156862745098
"cg14171824",0.060979174278407,0.617903496431058,0.859919125110293,0.232846181951041,0.0543794521113007,0.262857377409135,0.0323529411764706,-0.555882352941176,-0.25,-0.257843137254902
"cg14173968",0.165619291194739,0.173454787244955,0.483287780368454,-0.0360613810741688,0.768150048537201,0.927069122285406,0.0235294117647059,0.517647058823529,0.05,0.197058823529412
"cg14182049",-0.331530873218853,0.00559693623177139,0.0514311300685287,-0.228681037632444,0.0589363124306089,0.27364660106968,0.341176470588235,-0.182352941176471,0.332352941176471,0.163725490196078
"cg14186187",0.164632809645597,0.176057863352338,0.485583121643102,0.165436609426379,0.173934693100087,0.487979830829039,-0.0941176470588235,-0.108823529411765,-0.114705882352941,-0.105882352941176
"cg14188840",0.321739130434783,0.00725142300460927,0.0623855222254343,0.0849470222871757,0.486802815100044,0.786051381592882,-0.0147058823529412,0.402941176470588,0.267647058823529,0.218627450980392
"cg14192130",0.0625502374862989,0.608862377722384,0.8555885991737,-0.122725611983924,0.31430462464752,0.65076156070362,0.291176470588235,0.0205882352941176,0.482352941176471,0.264705882352941
"cg14200305",0.102009499451955,0.403371413531015,0.715160385092049,0.162257946656924,0.182441736118074,0.504302838746422,-0.00294117647058824,-0.132352941176471,0.294117647058824,0.0529411764705882
"cg14204433",0.533467299963464,3.42941247413738e-06,0.000169259555138017,0.34318597004019,0.00407007078354735,0.0515771469901557,-0.111764705882353,-0.479411764705882,-0.264705882352941,-0.285294117647059
"cg14206172",0.3560467665327,0.00282593801650442,0.0305478198844614,0.273036170990135,0.0235080329889722,0.16121132382585,-0.0264705882352941,-0.108823529411765,0.264705882352941,0.0431372549019608
"cg14207833",0.313445378151261,0.00897553225257074,0.0748311627907213,0.398282791377421,0.000769150029863499,0.0159396782431933,-0.188235294117647,0.194117647058824,-0.0441176470588235,-0.0127450980392157
"cg14210454",0.15316039459262,0.208457507274916,0.533372516908737,0.202447935696018,0.0952593948000324,0.358753001902532,0.0588235294117647,-0.202941176470588,0.0647058823529412,-0.0264705882352941
"cg14214182",-0.148447204968944,0.222929645088913,0.546109669541936,-0.0411033978808915,0.736826680014478,0.910654654607681,-0.276470588235294,-0.205882352941176,-0.138235294117647,-0.206862745098039
"cg14216068",0.0647070644438344,0.597338393891478,0.850070204475492,-0.100292290829375,0.411366021507418,0.737235521583529,0.367647058823529,0.258823529411765,-0.441176470588235,0.0617647058823529
"cg14217861",0.202447935696018,0.0952593948000324,0.354231285022517,0.224296675191816,0.064064714795492,0.285399934914359,-0.211764705882353,-0.5,-0.197058823529412,-0.302941176470588
"cg14219918",0.0483375959079284,0.69263685780188,0.895534657966819,0.231348191450493,0.0559838711177453,0.266830369202875,-0.00588235294117647,-0.0294117647058823,-0.173529411764706,-0.0696078431372549
"cg14230238",0.418450858604311,0.000389437147610009,0.00652961660511859,0.190135184508586,0.117503969799332,0.402518165038624,0.305882352941176,0.305882352941176,0.423529411764706,0.345098039215686
"cg14233720",0.143332115454878,0.239419865748405,0.565531433515282,0.0802338326635002,0.51136444746024,0.802866709668794,0.452941176470588,0.411764705882353,0.647058823529412,0.503921568627451
"cg14236118",0.191267811472415,0.11530389819891,0.395342707627158,0.1044208987943,0.392300736349849,0.720227069940121,0.544117647058823,0.505882352941176,0.555882352941176,0.535294117647059
"cg14236758",0.158677383997077,0.192383039914747,0.509179626404107,0.0421264157837048,0.730521471754229,0.908227159934614,-0.405882352941176,-0.285294117647059,-0.558823529411765,-0.416666666666667
"cg14282004",-0.0479722323712094,0.694845637593577,0.896274410802444,-0.168030690537084,0.167210918035813,0.47713419417602,-0.470588235294118,-0.305882352941176,-0.558823529411765,-0.445098039215686
"cg14286208",-0.0604311289733285,0.62107090359946,0.861870869182973,-0.161198392400438,0.18534371778107,0.507092841281395,0.223529411764706,0.326470588235294,0.117647058823529,0.222549019607843
"cg14292870",0.139788089148703,0.25132961694862,0.579009049665365,0.274899525027402,0.0225480857120188,0.157207935884354,0.102941176470588,-0.114705882352941,-0.147058823529412,-0.0529411764705882
"cg14300812",-0.161015710632079,0.185847432171805,0.500800084825029,-0.046218487394958,0.705482981353066,0.898257523100934,-0.00882352941176471,-0.202941176470588,0.602941176470588,0.130392156862745
"cg14311134",0.024625502374863,0.840514290883564,0.947631230869927,0.138363171355499,0.25623068635747,0.595559028176834,0.226470588235294,0.320588235294118,0.2,0.249019607843137
"cg14311559",-0.124808184143223,0.306114697993742,0.63749758600215,-0.0421264157837048,0.730521471754228,0.908227159934614,0.347058823529412,0.00882352941176471,0.523529411764706,0.293137254901961
"cg14324675",0.115893313847278,0.342158036298406,0.668455621955897,-0.0192546583850932,0.875003316245195,0.966041181827069,0.170588235294118,0.144117647058824,-0.132352941176471,0.0607843137254902
"cg14335816",0.0178662769455608,0.883959664146721,0.962756300875247,-0.0226160029229083,0.853386772604556,0.956657622223782,-0.155882352941176,-0.0323529411764706,-0.188235294117647,-0.125490196078431
"cg14341014",0.192217756667885,0.113483341375202,0.392690049352753,0.226635001826818,0.0612862726047362,0.278648252776201,-0.0176470588235294,0.188235294117647,0.282352941176471,0.150980392156863
"cg14343266",0.0595542564852028,0.62615312908815,0.863175445501525,0.0751187431494337,0.538722493309692,0.821680065399053,-0.335294117647059,-0.588235294117647,-0.341176470588235,-0.42156862745098
"cg14359292",0.499488491048593,1.63522384958793e-05,0.000557611332709482,0.331275118743149,0.00563548575273768,0.0649062452280173,0.320588235294118,0.532352941176471,0.288235294117647,0.380392156862745
"cg14385566",0.270369017172086,0.0249425671050234,0.155414566795586,0.22053343076361,0.0687501194913279,0.298332118739199,NA,NA,NA,NA
"cg14386061",-0.024260138838144,0.842851729602966,0.948776059105101,0.114797223237121,0.346766708088323,0.682414463699888,-0.00294117647058824,0.126470588235294,0.202941176470588,0.108823529411765
"cg14386312",0.163061746437706,0.180262425679769,0.492113798198554,0.203470953598831,0.0935716644101962,0.358119287470567,0.197058823529412,0.0617647058823529,0.120588235294118,0.126470588235294
"cg14387626",0.0643405188162222,0.59863092417866,0.850803792478726,-0.033723054439167,0.782807657159098,0.930052032257315,0.0382352941176471,0.255882352941176,-0.0588235294117647,0.0784313725490196
"cg14424070",0.02879064669346,0.813969954722543,0.934252511467462,0.147278041651443,0.226626478607879,0.563710823115486,-0.114705882352941,0.138235294117647,0.0794117647058823,0.0343137254901961
"cg14425733",0.125173547679942,0.304692339517009,0.634944980849056,0.0957617829740592,0.432896760048564,0.750977275488381,-0.0441176470588235,0.0117647058823529,-0.0823529411764706,-0.0382352941176471
"cg14428166",0.0888198757763975,0.467099471087837,0.77423336988532,0.0347095359883084,0.776614403140554,0.930034858567861,-0.320588235294118,-0.173529411764706,-0.347058823529412,-0.280392156862745
"cg14430943",-0.103434417245159,0.39680758130087,0.712045233958018,0.0724881256850566,0.553067855184356,0.830819993911302,0.182352941176471,0.0735294117647059,0.464705882352941,0.240196078431373
"cg14441948",-0.143916697113628,0.237493605719647,0.56239805243333,-0.045451223967848,0.710154821390116,0.90105852595101,0.111764705882353,0.3,-0.267647058823529,0.0480392156862745
"cg14453187",0.0676287906466935,0.580041221045072,0.840051976888056,-0.0853123858238948,0.484925348287841,0.784872679233556,0.597058823529412,0.432352941176471,0.485294117647059,0.504901960784314
"cg14472181",-0.0829009864815492,0.497387602260917,0.791727107440065,-0.240701497990501,0.0465715888007438,0.238647581409276,NA,NA,NA,NA
"cg14481315",0.517756667884545,7.19226408724762e-06,0.000282922949664585,0.448849104859335,0.000129132858674265,0.00473537877414081,-0.0205882352941176,-0.0617647058823529,-0.0235294117647059,-0.0352941176470588
"cg14482811",0.00400076727060232,0.973972946299258,0.99645883720843,-0.000730727073438071,0.995351740361728,0.997662685757664,-0.247058823529412,-0.329411764705882,0.0823529411764706,-0.164705882352941
"cg14485097",0.612056996711728,4.85514732996221e-08,7.10181805993908e-06,0.511837778589697,9.428610813397e-06,0.000884167979026304,0.502941176470588,-0.0382352941176471,0.0794117647058823,0.181372549019608
"cg14488317",0.000840336134453782,0.994636633378227,0.999670573768283,-0.355060284983559,0.00290759562224275,0.0403298607006562,0.726470588235294,0.329411764705882,0.0617647058823529,0.372549019607843
"cg14491535",-0.0428571428571429,0.726028659927227,0.907712016362086,-0.0370843989769821,0.761762551233552,0.923818729284531,NA,NA,NA,NA
"cg14493637",-0.167263427109974,0.169179329668073,0.478575916730725,-0.0770917062477165,0.528085223981026,0.814828332025023,-0.485294117647059,-0.482352941176471,-0.526470588235294,-0.498039215686275
"cg14498722",0.121081476068688,0.320869480747219,0.650179462609471,-0.0664961636828645,0.586414260740823,0.853803662032293,-0.229411764705882,-0.129411764705882,-0.461764705882353,-0.273529411764706
"cg14503489",0.0488856412130069,0.689328505204597,0.893150681527614,0.201680672268908,0.0965408452372868,0.361762947537525,0.0941176470588235,0.520588235294118,0.161764705882353,0.258823529411765
"cg14510926",0.1274388016076,0.295970111801935,0.628643198963227,0.0648885641213007,0.595514246432594,0.856364827692168,0.0823529411764706,0.0147058823529412,0.429411764705882,0.175490196078431
"cg14510967",0.18253562294483,0.133112561650329,0.424500802914902,0.0597734746072342,0.624880922655243,0.86675797929731,0.0735294117647059,-0.155882352941176,0.123529411764706,0.0137254901960784
"cg14512326",0.110814760686883,0.363836457709242,0.6858042979233,0.190171720862258,0.117432497951916,0.402518165038624,NA,NA,NA,NA
"cg14512870",0.00062111801242236,0.996066851016382,0.999670573768283,0.073474607234198,0.547666828053475,0.826949176544013,-0.279411764705882,0.00588235294117647,-0.520588235294118,-0.264705882352941
"cg14513071",0.277091706247717,0.0214617727467478,0.141730826713118,0.25970040189989,0.0314481846435518,0.190568886264883,0.461764705882353,0.314705882352941,0.555882352941176,0.444117647058824
"cg14517133",0.0478991596638656,0.695287700063699,0.896536322770346,0.123090975520643,0.312857644383669,0.65076156070362,-0.302941176470588,0.05,0.117647058823529,-0.0450980392156863
"cg14519350",-0.285093167701863,0.0178681837984926,0.123659700051929,-0.364742418706613,0.00219036661013211,0.0330428895438925,-0.00588235294117647,0.132352941176471,0.0117647058823529,0.046078431372549
"cg14519997",0.134051881622214,0.271455157155535,0.598834013692395,0.180672268907563,0.137170229082566,0.43482047580132,-0.0411764705882353,-0.297058823529412,-0.476470588235294,-0.27156862745098
"cg14522800",0.289294848374132,0.0161977779676786,0.115290066711124,0.385641213006942,0.00115506876952412,0.0206317283546903,0.0970588235294118,-0.0705882352941176,-0.394117647058824,-0.122549019607843
"cg14536881",0.184362440628425,0.129223744678048,0.420283172966236,0.220789185239313,0.0684231688254991,0.297743974784741,-0.129411764705882,0.329411764705882,0.105882352941176,0.101960784313725
"cg14557202",0.23244428206065,0.054806160343718,0.260225199302894,0.0457435147972232,0.708373798516313,0.90036563590148,0.376470588235294,0.158823529411765,-0.138235294117647,0.132352941176471
"cg14561362",0.13416149068323,0.271060705609222,0.598834013692395,0.144355133357691,0.236055991300567,0.574928840802581,-0.364705882352941,-0.161764705882353,0.0352941176470588,-0.163725490196078
"cg14562086",0.0294848374132262,0.809565390047454,0.932888501088145,0.0161856046766533,0.89482099526476,0.96888756173342,-0.0705882352941176,0.397058823529412,0.102941176470588,0.143137254901961
"cg14599596",0.0571063207891852,0.640433087340982,0.871550076303071,0.0591158202411399,0.628700823453193,0.867094873216658,NA,NA,NA,NA
"cg14601444",-0.0806357325538911,0.509245524354578,0.798109390683844,0.0578005115089514,0.636369933046718,0.869517339368353,0.485294117647059,0.317647058823529,0.164705882352941,0.322549019607843
"cg14619064",0.173145780051151,0.154518486219833,0.458703093085881,0.0336499817318232,0.78326696078402,0.930052032257315,-0.170588235294118,-0.405882352941176,-0.364705882352941,-0.313725490196078
"cg14621323",-0.00160759956156376,0.989631034725312,0.998683349812926,-0.2076726342711,0.086885817495584,0.341623376756746,0.391176470588235,0.367647058823529,-0.25,0.169607843137255
"cg14622549",-0.107745706978444,0.377337260041466,0.697108457507465,-0.0487029594446474,0.690430644380768,0.893118203373961,NA,NA,NA,NA
"cg14622996",0.116843259042748,0.338195158932071,0.665167581102172,0.16890756302521,0.164982074874465,0.474576505256227,0.152941176470588,0.0529411764705882,0.294117647058824,0.166666666666667
"cg14632586",0.155717939349653,0.20089066388846,0.521120940695445,0.175776397515528,0.148277941594546,0.451973259841725,-0.194117647058824,-0.232352941176471,-0.0852941176470588,-0.170588235294118
"cg14644204",0.137632444282061,0.258769201863936,0.587134858300043,0.294117647058824,0.0144482119353124,0.121513997689141,-0.158823529411765,-0.179411764705882,-0.0882352941176471,-0.142156862745098
"cg14645545",0.100474972597735,0.410511163149244,0.721568590896351,0.148995250274023,0.221211437553619,0.555397658810994,0.364705882352941,0.285294117647059,0.214705882352941,0.288235294117647
"cg14647287",0.109280233832664,0.370549325801759,0.692797110380046,-0.0115089514066496,0.925139813670342,0.977801025252195,0.488235294117647,0.405882352941176,0.226470588235294,0.373529411764706
"cg14647944",0.325246620387285,0.0066149096799739,0.0582453666891598,0.442089879430033,0.000166453288933244,0.00572813107145501,-0.252941176470588,-0.0147058823529412,0.2,-0.0225490196078431
"cg14652095",-0.0614176105224699,0.615374585407459,0.858731424800364,-0.0320058458165875,0.793620643747559,0.934316273721495,0.208823529411765,-0.188235294117647,-0.05,-0.00980392156862746
"cg14652587",0.174444414004482,0.15168936452108,0.45628452792187,0.0539276580197296,0.659172195784638,0.877414799995805,0.0882352941176471,-0.0941176470588235,-0.2,-0.0686274509803921
"cg14654385",0.325283156740957,0.00660854760183118,0.0582453666891598,0.127731092436975,0.294856752190036,0.633089683723427,0.388235294117647,0.05,0.138235294117647,0.192156862745098
"cg14658964",0.112714651077822,0.355629625931512,0.67714047049193,0.136170990135185,0.263897486063678,0.601750437826661,0.514705882352941,0.294117647058824,0.414705882352941,0.407843137254902
"cg14661234",0.265692363902083,0.0276378231848204,0.165078781474938,0.0351114358786993,0.774095198508449,0.929139404213071,0.0470588235294118,0.3,-0.0647058823529412,0.0941176470588235
"cg14662675",-0.224698575082207,0.0635800272250003,0.285290874527528,-0.14453781512605,0.235458774750918,0.574464882527942,NA,NA,NA,NA
"cg14663914",0.188089148702959,0.121560197338422,0.407481948361411,-0.0408111070515163,0.738631393377087,0.911020461079653,-0.0323529411764706,0.00294117647058824,-0.417647058823529,-0.149019607843137
"cg14685948",-0.0566313481914505,0.643219268299692,0.872566943250657,-0.0427475337961272,0.726701995503957,0.907516897788434,NA,NA,NA,NA
"cg14694038",0.043551333576909,0.721769053061188,0.907504800234852,0.0934234563390574,0.444255514292505,0.757111510273141,-0.0852941176470588,-0.147058823529412,-0.164705882352941,-0.132352941176471
"cg14706297",0.523164048227987,5.59417142314403e-06,0.000233152633424592,0.227584947022287,0.0601859079449324,0.275842448593256,-0.111764705882353,0.0382352941176471,-0.2,-0.0911764705882353
"cg14730223",-0.0341618027215815,0.780500819801279,0.924511460841323,-0.0550237486298868,0.652685888505021,0.873430170453918,0.194117647058824,-0.138235294117647,-0.205882352941176,-0.05
"cg14732969",0.0801242236024845,0.511943120077408,0.79812911197438,0.0656192911947388,0.591370036747489,0.855138399321445,0.188235294117647,0.167647058823529,-0.167647058823529,0.0627450980392157
"cg14736365",0.131275118743149,0.281576915497255,0.609109002324224,0.194263792473511,0.10963778447836,0.386027711180942,-0.226470588235294,-0.167647058823529,0.291176470588235,-0.0343137254901961
"cg14748380",0.15988308366825,0.188992678582141,0.504922747408555,0.122616002922908,0.314739560984882,0.65076156070362,-0.323529411764706,-0.141176470588235,-0.314705882352941,-0.259803921568627
