"cpg","seqnames","start","end","UCSC_RefGene_Group","UCSC_RefGene_Accession","UCSC_RefGene_Name","Relation_to_Island","estimate.bacon","se.bacon","pVal.fixed.bacon","pVal.random.bacon","pValQ.bacon","direction.bacon","pVal.final.bacon","fdr.bacon","GASPARONI_Estimate","GASPARONI_StdErr","GASPARONI_pValue","GASPARONI_fdr","GASPARONI_Estimate.bacon","GASPARONI_StdErr.bacon","GASPARONI_pValue.bacon","GASPARONI_fdr.bacon","LONDON_Estimate","LONDON_StdErr","LONDON_pValue","LONDON_fdr","LONDON_Estimate.bacon","LONDON_StdErr.bacon","LONDON_pValue.bacon","LONDON_fdr.bacon","MTSINAI_Estimate","MTSINAI_StdErr","MTSINAI_pValue","MTSINAI_fdr","MTSINAI_Estimate.bacon","MTSINAI_StdErr.bacon","MTSINAI_pValue.bacon","MTSINAI_fdr.bacon","ROSMAP_Estimate","ROSMAP_StdErr","ROSMAP_pValue","ROSMAP_fdr","ROSMAP_Estimate.bacon","ROSMAP_StdErr.bacon","ROSMAP_pValue.bacon","ROSMAP_fdr.bacon"
"cg18002862","chr17",2718230,2718231,"Body","NM_001100398;NM_015085","RAP1GAP2","OpenSea",-0.017434359778315,0.00404703033461459,1.64782819287282e-05,1.64782819287282e-05,0.777747075589712,"----",1.64782819287282e-05,0.00639651137659741,-0.0204226131433858,0.0164532054982925,0.220804427701284,0.999927573044146,-0.0218322899999767,0.0162250226092737,0.178433548840122,0.956823814076363,-0.0137732112583007,0.00743638583042466,0.0672481769675786,0.694254146966678,-0.0144708860890577,0.00804611869170487,0.0720989573846303,0.889948144666987,-0.02451253,0.008855586,0.006504919,0.423225,-0.0257467017616718,0.00952734290442606,0.006884066504213,0.600032049565551,-0.01538081,0.00568925,0.007039104,0.6593882,-0.0154045188462142,0.00569858832998152,0.006867197036284,0.649978043688512
"cg20636352","chr2",200468832,200468833,"","","","Island",0.0329243544785683,0.00764571605503629,1.66046400764965e-05,1.66046400764965e-05,0.686437320143828,"++++",1.66046400764965e-05,0.00643447649739901,0.0381695268243761,0.0196098895327382,0.0577241443811877,0.999927573044146,0.0364893917627023,0.019337927862571,0.059169215934195,0.894888780500414,0.0209621032142712,0.0122928436926574,0.0915634400024475,0.732360000633659,0.019808800005109,0.0133007729379809,0.136409201697131,0.943306916895969,0.04315992,0.01859426,0.02191157,0.5484815,0.0405685036192904,0.0200047620873484,0.0425661353325431,0.811416414759871,0.04022113,0.01259708,0.00147579,0.4614257,0.0401686341117074,0.0126177568361108,0.0014550590523382,0.448516402647073
"cg00945260","chr16",1104925,1104926,"","","","N_Shelf",0.0181757165807781,0.00422125765669943,1.66414434231474e-05,1.66414434231474e-05,0.643145527939847,"++++",1.66414434231474e-05,0.00644319803670701,0.00884720155406105,0.0209874640478429,0.675319178866321,0.999927573044146,0.00704903873710426,0.0206963973508329,0.733410339163443,0.996016202879302,0.0171367877365483,0.00994847371414075,0.0883660949686132,0.72879816363727,0.016203431147329,0.0107641806289536,0.132244338009423,0.941495400839281,0.0314385111686476,0.0099003583649361,0.00188740288333732,0.320160429008772,0.0300587331703949,0.0106513684153086,0.00477171931307889,0.563276847132245,0.01649853,0.005237127,0.00170506,0.4747499,0.0164767052887204,0.00524572321568416,0.00168384234072684,0.464805201913897
"cg00064020","chr3",183894761,183894762,"5'UTR","NM_001025205;NM_004068","AP2M1","S_Shore",0.0209687966401043,0.00487096532842251,1.67095578641687e-05,1.67095578641687e-05,0.949362966612211,"++++",1.67095578641687e-05,0.006464017159171,0.0250109086048027,0.0195521688645758,0.207245950102111,0.999927573044146,0.0233357189314341,0.0192810076991381,0.226165482472691,0.966480417546493,0.0254421051658613,0.0088087924880081,0.00484031519271289,0.383626579018707,0.0246156724136632,0.00953105332420116,0.00980358607155158,0.643369867167941,0.0174802950751862,0.010569592158286,0.100691706642786,0.714497157985805,0.0160072483254687,0.0113713681795788,0.159225826661055,0.914984111497755,0.02060464,0.006936466,0.003081843,0.5577323,0.0205757336229443,0.00694785150923471,0.00306191518639198,0.54957879739243
"cg08735211","chr6",32920657,32920658,"Body","NM_006120","HLA-DMA","OpenSea",-0.0265999743812654,0.00618207048698234,1.68682461154638e-05,1.68682461154638e-05,0.448624200776292,"----",1.68682461154638e-05,0.00651980859184105,-0.0225631780483443,0.0281235259772915,0.426511737752057,0.999927573044146,-0.0249727439958453,0.0277334921077479,0.367878501046754,0.980830173054776,-0.0429324172927961,0.0126470264658066,0.00101966013572185,0.24462780817587,-0.0441189496016781,0.0136839962801125,0.00126357098853723,0.360812864839478,-0.03147359,0.01581862,0.0488294,0.6293614,-0.0336781752315834,0.0170185707659338,0.0478264355653483,0.820872456976191,-0.01935723,0.007874923,0.01422507,0.7472284,-0.0193900472146339,0.00788784889173495,0.0139628629541154,0.741277096730041
"cg13013841","chr17",18281021,18281022,"TSS200","NM_001145127","EVPLL","OpenSea",-0.0341940363857728,0.00794951361286389,1.69722507026839e-05,0.00676160313639957,0.0611543653853552,"----",1.69722507026839e-05,0.00655438653421772,-0.00867591298282588,0.0312250495969843,0.782371739087423,0.999927573044146,-0.0113512111043586,0.0307920019438972,0.712394926354677,0.995597570501216,-0.0519179010772058,0.0142372147897122,0.000442300934401812,0.181095517821795,-0.0532536233817458,0.0154045691885219,0.00054622120464803,0.270288359502634,-0.05751104,0.01570538,0.0003692283,0.2024411,-0.0596998433725069,0.0168967407356571,0.000410536110743705,0.30878216436985,-0.01350513,0.01188802,0.2563588,0.9812713,-0.0135546710182312,0.0119075329856461,0.254983798391439,0.982291144359427
"cg25228737","chr15",82234347,82234348,"","","","OpenSea",-0.032689822619866,0.00760028656079013,1.69929116207187e-05,1.69929116207187e-05,0.577750702332972,"----",1.69929116207187e-05,0.00655674695605087,-0.00807162765490315,0.0199487596942072,0.687633668014287,0.999927573044146,-0.00978079641606258,0.0196720983700756,0.619054146857441,0.992900083561396,-0.0386964036916255,0.0129152608780674,0.00352256961194647,0.352705925313924,-0.0399081015046172,0.0139742240826319,0.00429235887389216,0.520055203208198,-0.03976245,0.01500235,0.009087435,0.4587848,-0.0418532745630178,0.0161403810907845,0.00951210671104803,0.641284980667485,-0.03039154,0.01314521,0.02108681,0.7964923,-0.0304463201137837,0.0131667865362142,0.0207579798805112,0.791857424307731
"cg14023009","chr8",1870798,1870799,"Body","NM_014629","ARHGEF10","OpenSea",-0.0303499844335406,0.00705685798241043,1.70198973173819e-05,1.70198973173819e-05,0.711707777257778,"----",1.70198973173819e-05,0.00656154167965022,-0.0134916813047113,0.0219667357986905,0.542117729049164,0.999927573044146,-0.0153737461141173,0.0216620879756642,0.477885545659223,0.987907985157901,-0.0405418846271826,0.0130354479046354,0.00249725864526071,0.319852722153767,-0.0417648582756853,0.0141042656247225,0.00306491772835676,0.476587607790756,-0.03198268,0.01450074,0.02925595,0.576567,-0.0340035969479405,0.0156007205336753,0.0292858576017333,0.77420594452844,-0.0257132022648726,0.0106341703270349,0.0158779763361197,0.765407992454447,-0.0257575181077165,0.0106516252449228,0.0155984754050858,0.759559578974586
"cg00235484","chr6",136825415,136825416,"Body","NM_003980","MAP7","OpenSea",-0.0365752870703129,0.00850578118392621,1.70759334644955e-05,1.70759334644955e-05,0.474230150785185,"----",1.70759334644955e-05,0.00657190120761018,-0.0165766697032818,0.0212657215825051,0.439676346638291,0.999927573044146,-0.0183986730543416,0.0209707958436714,0.380297977899903,0.982666861684839,-0.0537760843228064,0.01392837584761,0.000211077759038196,0.139570610060777,-0.0550828316438563,0.0150704075619683,0.000257149252671987,0.20924383223784,-0.0306349464812818,0.0176509275184887,0.0851188141181821,0.692915907452652,-0.0330948939438928,0.0189898713704335,0.0813745732951495,0.859011983660925,-0.0295349,0.01509885,0.05087639,0.8817025,-0.0295978215296677,0.015123633239204,0.0503406954301696,0.88019368759449
"cg04222409","chr21",47851621,47851622,"Body","NM_006031","PCNT","Island",0.036306602564642,0.00844389708863975,1.70994904121878e-05,1.70994904121878e-05,0.883577374100001,"++++",1.70994904121878e-05,0.00657535225385045,0.0419869068069803,0.0273551988987567,0.131663759217486,0.999927573044146,0.0396431695456289,0.0269758206484181,0.141675107916681,0.944897080916163,0.0495927138754312,0.0167572082718862,0.0039279574427384,0.364017929766239,0.0480205681165041,0.0181311849293214,0.00808482024327798,0.615119050114432,0.03888541,0.01894276,0.04219718,0.6155061,0.0362454244044532,0.0203796982013664,0.0753207159327984,0.852995740420143,0.03079143,0.01176455,0.009066694,0.6977046,0.0307424035190526,0.0117838603220959,0.00908452636046979,0.693331750785122
"cg06988336","chr16",89922397,89922398,"Body","NM_032451","SPIRE2","S_Shore",-0.0310910376496372,0.00723314466193608,1.72025977762268e-05,0.000119853342367478,0.327578084258096,"+---",1.72025977762268e-05,0.00660936125558484,0.0114750840831654,0.0282562836330613,0.686546805305975,0.999927573044146,0.00905414373236691,0.0278644086009895,0.745229665867853,0.996336141171159,-0.0436555174069206,0.011333142993833,0.00021776199343078,0.142682532419537,-0.0447187823854291,0.0122623833348405,0.000265499239647979,0.211947163597866,-0.02483236,0.01589267,0.120718,0.7362215,-0.0270472653186958,0.0170982379660572,0.113678240859486,0.884784871772145,-0.02780794,0.01133712,0.01443288,0.7482083,-0.0278551852493022,0.0113557287388672,0.0141684813762594,0.741639893685953
"cg00851518","chr1",27676652,27676653,"Body","NM_032872","SYTL1","Island",0.0534420853558507,0.012438418785663,1.73489612021345e-05,1.73489612021345e-05,0.476899576537057,"++++",1.73489612021345e-05,0.00665991745295739,0.100319262266419,0.0410841802370547,0.0185184551235254,0.999927573044146,0.096799254079674,0.040514400266797,0.0168825564504488,0.805133812433697,0.0452162751294143,0.0192129235237402,0.0207542848358999,0.554028917156974,0.0434137364401318,0.0207882520638166,0.036763714975308,0.825411024179237,0.0829347410147337,0.0281030760960331,0.00378738853126755,0.378354501503536,0.0790181144996915,0.0302348870685787,0.00896267011213595,0.634613407423476,0.04077805,0.02018486,0.04376495,0.8706466,0.0406939335098482,0.0202179914115764,0.0441400446384162,0.87112665938858
"cg11832281","chr10",11211022,11211023,"Body","NM_001025076;NM_001025077;NM_001083591;NM_006561","CUGBP2","S_Shelf",-0.0150645748124712,0.00350652546807721,1.73786563005154e-05,1.73786563005154e-05,0.804512007138475,"----",1.73786563005154e-05,0.00666034224522561,-0.0162494527999597,0.0155359982140318,0.301061843773658,0.999927573044146,-0.0175805452201347,0.0153205357039065,0.251168818673415,0.971723143171112,-0.0193898259295681,0.00720973853628195,0.00851471603154682,0.447021174904055,-0.0200662369211177,0.0078008878670259,0.0101024819132223,0.647926998136124,-0.01888145,0.01065969,0.07896847,0.6834692,-0.0203670533678827,0.0114683005602206,0.0757422368756218,0.853423670700952,-0.01253434,0.004335272,0.003963947,0.5967108,-0.0125524064054392,0.00434238791167476,0.00384422695741559,0.585977711393479
"cg01539849","chr11",47376754,47376755,"3'UTR","NM_001080547;NM_003120","SPI1","Island",0.0274295428466352,0.00638469180394367,1.73796249634112e-05,0.00146798810265424,0.139861791252445,"++++",1.73796249634112e-05,0.00666034224522561,0.0182982009458647,0.022973959183073,0.429847178791006,0.999927573044146,0.0163298393054534,0.0226553425840681,0.471036150646518,0.987907985157901,0.0425733495620544,0.0111745410015028,0.000252360991565044,0.150190590152691,0.0415249644755633,0.0120907770620987,0.000593794709736261,0.274258186968787,0.0549620796297819,0.0165846252113668,0.00120585203269212,0.279954137861266,0.0526507389557962,0.0178426827236595,0.00316920404466854,0.518382362874019,0.01524433,0.008893644,0.08698757,0.9263673,0.0152072674631313,0.00890824201949469,0.087803310429917,0.927939029163675
"cg18384588","chr22",46463747,46463748,"","","","N_Shelf",0.0294096665157936,0.00684596239470318,1.73974929994604e-05,1.73974929994604e-05,0.952799870026395,"++++",1.73974929994604e-05,0.00666152519756314,0.0216339679367146,0.0258996746009761,0.407867106895892,0.999927573044146,0.0194149370079378,0.0255404824316623,0.447156988586436,0.986439713204571,0.0310018893635198,0.0135302228175267,0.0242538708746971,0.572643126445154,0.0297324963909683,0.0146396087020698,0.0422587980979535,0.8358866600339,0.03641352,0.01237606,0.003889779,0.3798986,0.0346887122037959,0.0133148689906858,0.00918042308301103,0.636624374301392,0.02777173,0.01024442,0.006885137,0.6554283,0.0277290383660704,0.0102612351820414,0.00688595291638823,0.649978043688512
"cg03339817","chr2",128458281,128458282,"TSS1500","NM_032740","SFT2D3","N_Shore",-0.0305571168092772,0.0071144583196075,1.74635976066914e-05,0.00210226664469169,0.172845853743777,"+---",1.74635976066914e-05,0.00667549351263414,0.00486095877371678,0.0194073452147354,0.803339212716528,0.999927573044146,0.00319817729323733,0.0191381925502444,0.86728374709586,0.998506615231694,-0.0477037399733714,0.013187415985852,0.000488313559004704,0.186391476887729,-0.0489409711264954,0.0142686940509368,0.000603682507851662,0.275720211511626,-0.0226176,0.01476451,0.128097,0.7432761,-0.0246752776417642,0.0158844992963569,0.12032314735796,0.890193428266642,-0.0335993666413519,0.0110577356929625,0.00247162062781559,0.524857552999634,-0.0336454476107279,0.0110758858506721,0.00238374786729791,0.511839622249049
"cg17590710","chr5",177740069,177740070,"Body","NM_173465","COL23A1","OpenSea",-0.026249569900993,0.00611252370115084,1.75173112995297e-05,1.75173112995297e-05,0.703675646323321,"----",1.75173112995297e-05,0.0066903510761996,-0.0136771225693744,0.0277350772024565,0.624263620731044,0.999927573044146,-0.0160534070236179,0.0273504305727239,0.557235524632971,0.990341691962267,-0.0220382024875319,0.011083514703106,0.0497746352871987,0.6585619777785,-0.0230780475710193,0.0119922872287753,0.0543035241980229,0.864259965815217,-0.04052136,0.01427393,0.005292499,0.406103,-0.0425106672388523,0.0153567054403598,0.00563642038344366,0.579110880952261,-0.02387733,0.008368074,0.004461789,0.6110415,-0.0239122023258031,0.00838180934935568,0.00433265063210332,0.600129099315972
"cg09563216","chr1",150255241,150255242,"1stExon;5'UTR","NM_144697","C1orf51","S_Shore",0.0460973012839539,0.0107349044239482,1.75363043765781e-05,0.00288283362683066,0.192509777970428,"++++",1.75363043765781e-05,0.00669193393303499,0.0389282318274905,0.0282866896038501,0.175421765380376,0.999927573044146,0.0365046863555606,0.0278943928835997,0.190644563859771,0.960167199654457,0.0651032923265385,0.014077259272543,1.23625318798837e-05,0.0655640333379813,0.0637825769004626,0.0152314984111463,2.81988784051709e-05,0.108130243634865,0.005638858,0.02265899,0.8038861,0.9749014,0.00248095454719597,0.0243778297221619,0.918938495594563,0.997808003590428,0.05299135,0.02668796,0.04749414,0.8771438,0.0528801331015667,0.0267317655942371,0.0479088722387842,0.87727118778803
"cg24304425","chr19",840985,840986,"1stExon;5'UTR","NM_002777","PRTN3","N_Shelf",-0.0209899544432435,0.00488987796042456,1.76647599355029e-05,1.76647599355029e-05,0.932951441390826,"----",1.76647599355029e-05,0.0067352501556115,-0.00438362488863714,0.0250780380051397,0.862004407752001,0.999927573044146,-0.00653225968130549,0.0247302407832834,0.791671610027321,0.997147778713741,-0.022761574242697,0.00921873102233846,0.0154135448405116,0.518492509461141,-0.0236264670484858,0.00997460401922168,0.0178525526642587,0.727518149808277,-0.02090766,0.0105816,0.05039216,0.6335595,-0.022382380240231,0.0113842868984023,0.0492897613169942,0.823194255347938,-0.0203554,0.00666762,0.002358149,0.5178251,-0.0203831860134807,0.0066785642256451,0.00227298516130264,0.503993998342402
"cg17616283","chr11",65635258,65635259,"Body","NM_016938","EFEMP2","OpenSea",-0.0274073728163237,0.00638594896005971,1.77210912751348e-05,1.77210912751348e-05,0.989329363784667,"----",1.77210912751348e-05,0.00675101674591833,-0.0280004500541278,0.0222036998583287,0.213641554824774,0.999927573044146,-0.0299028174575025,0.0218957656760743,0.172036438810002,0.954415575781273,-0.0288805278105927,0.00978254599855756,0.00401280941758453,0.366120992602066,-0.0297983172152243,0.0105846479736732,0.0048740921239484,0.540535201214853,-0.02421921,0.01468039,0.1015216,0.7152289,-0.0262651641342977,0.0157939982177021,0.0963156661512197,0.872572871413962,-0.02505263,0.01024234,0.01470688,0.7520809,-0.0250953129659329,0.0102591517679313,0.0144395252334162,0.745523555925922
"cg23450038","chr19",2462961,2462962,"","","","S_Shore",0.0273226542402939,0.0063672925081357,1.77794580249183e-05,1.77794580249183e-05,0.971640217028555,"++++",1.77794580249183e-05,0.00676753145724668,0.0355112188600805,0.0199422754198863,0.0815659481804273,0.999927573044146,0.0338026056582279,0.0196657040235471,0.085639740816073,0.916933565553704,0.0255775125595863,0.00943533115380225,0.00802250053978581,0.440927467182597,0.0246922985300865,0.0102089638824857,0.0155765937142692,0.711755143263968,0.03426355,0.01736086,0.05064987,0.6343589,0.0318440282235374,0.0186778002422126,0.0882106137109097,0.866532403921269,0.02689952,0.01017967,0.008426299,0.6847966,0.0268570981991402,0.010196378901448,0.00843894812324317,0.679535430513748
"cg00611789","chr5",78985432,78985433,"TSS1500","NM_153610","CMYA5","OpenSea",0.0364926270714681,0.00850505947215811,1.78113775050421e-05,0.000160018373361159,0.288399446429839,"++++",1.78113775050421e-05,0.0067739599637847,0.0725941092366024,0.0281349821181804,0.0131321415539343,0.999927573044146,0.0701835617504779,0.0277447893680269,0.0114188610202041,0.766008641349989,0.025248171126814,0.0148547163952022,0.0926082277076529,0.733994857676222,0.0238545153935996,0.0160727017092638,0.137765580594925,0.944181330056504,0.0739892145067496,0.025969210523307,0.00514117213433519,0.403236277950219,0.0703699773042906,0.0279391531642034,0.0117793370656326,0.668166648736986,0.0313541137567594,0.011626770822533,0.00718217777372757,0.660832284088831,0.0313056614438184,0.0116458549940073,0.00718517675935508,0.654414866108374
"cg05974498","chr19",52599256,52599257,"TSS1500","NM_001136499","ZNF841","S_Shore",0.0409163285957945,0.00953826155113212,1.78910576155862e-05,0.00503021641473383,0.0959494843026076,"++++",1.78910576155862e-05,0.00679174826141684,0.002702644354331,0.0236889060736006,0.909663731673549,0.999927573044146,0.000673027532649842,0.0233603741637469,0.977015608002087,0.999572204642289,0.0434899877618792,0.0132268208135851,0.00143510768999876,0.270170040560262,0.0422490596843155,0.0143113298054817,0.00315579063101757,0.480737260921188,0.0381956,0.01920074,0.04887153,0.6293895,0.0355196606424915,0.0206572477528567,0.0855275675600791,0.863076045386667,0.08233344,0.0227064,0.0003101348,0.2962768,0.0822388154808316,0.0227436702651303,0.00029930701996509,0.284673280048427
"cg01192077","chr5",158523507,158523508,"Body","NM_024007","EBF1","N_Shore",0.0375216523962052,0.00874717698028261,1.79017132322607e-05,1.79017132322607e-05,0.674256605643972,"++++",1.79017132322607e-05,0.00679174826141684,0.017461010359152,0.0302347960655115,0.566408637940684,0.999927573044146,0.0148705551264788,0.0298154818403388,0.617953541073906,0.992900083561396,0.0395904980136879,0.0143496326259113,0.00700930614294948,0.425770831913705,0.0382442287718812,0.0155262045196826,0.0137701055782789,0.69271623059903,0.0646463121840919,0.0232126533223204,0.00619399002500444,0.419203311492495,0.0614112466284207,0.0249734922029227,0.0139302408544256,0.689152879624481,0.0350197835736224,0.012686304231464,0.00593339176369088,0.643089457574993,0.034966915860646,0.0127071275201504,0.00592766479618902,0.635967316124658
"cg18563860","chr20",57583391,57583392,"TSS1500","NM_001336","CTSZ","S_Shore",-0.0383083641741425,0.008930620486872,1.79033603695861e-05,1.79033603695861e-05,0.424176910134975,"----",1.79033603695861e-05,0.00679174826141684,-0.0102707268519164,0.0252161817383529,0.685671823594755,0.999927573044146,-0.012431197515936,0.0248664686566268,0.617132753972812,0.992900083561396,-0.0597098556950836,0.0174778927374893,0.000950513263715784,0.24018202112681,-0.0613496154030492,0.0189109606001568,0.00117809947179872,0.354715973118631,-0.04007349,0.01953755,0.04236353,0.6157235,-0.04279636937831,0.0210196071002381,0.041748208802732,0.809343757799067,-0.03266884,0.01304024,0.01247796,0.7342828,-0.0327231826716627,0.0130616442385478,0.0122351666125919,0.726547543314691
"cg23597650","chr6",168068536,168068537,"","","","OpenSea",0.0301826103256993,0.00703811852952174,1.79925334659621e-05,1.79925334659621e-05,0.903765945869011,"++++",1.79925334659621e-05,0.00681983601326534,0.0440058635781055,0.0262196607678562,0.100060211481991,0.999927573044146,0.0417594168917167,0.0258560308391032,0.106294555581754,0.930845091264449,0.025799160882438,0.0163197151159082,0.117380107229902,0.762272753333213,0.0242680603261825,0.0176578203218255,0.169332436239085,0.954349359658091,0.02360707,0.01864655,0.207876,0.8062559,0.0210083661465677,0.0200610186423039,0.294996601363744,0.952648662017927,0.03209979,0.008756249,0.0002663513,0.2864757,0.0320633000301526,0.00877062149946168,0.000256419713465455,0.274568996214517
"cg07153966","chr7",27147590,27147591,"Body","NM_030661;NM_153631;NM_153632","HOXA3","Island",0.0298395530433216,0.0069585972172195,1.80162241322607e-05,2.32475403791626e-05,0.381026694119727,"++++",1.80162241322607e-05,0.00682307715193831,0.0359611647367871,0.0290287636390909,0.221699596038162,0.999927573044146,0.0334740398855402,0.0286261753925331,0.242262340765269,0.969688611238348,0.0435567698156619,0.0117564678716589,0.00036262883538336,0.168526330504094,0.0424537888892148,0.0127204179621192,0.000845502164502342,0.310165836348181,0.04457935,0.01610615,0.006508357,0.4232516,0.0423346927272628,0.0173279118874936,0.0145596732149339,0.6960959001561,0.01738157,0.01002338,0.08336889,0.9227421,0.0173397995074101,0.0100398323671785,0.0841496157265521,0.924354368142177
"cg01567509","chr1",15104223,15104224,"Body","NM_015209;NM_201628","KIAA1026","OpenSea",-0.0349445464572386,0.00815040057006552,1.80724791675717e-05,0.000163207368497075,0.2738848093206,"----",1.80724791675717e-05,0.00683863522153264,-0.0187071129207366,0.0228838238725929,0.417867234803703,0.999927573044146,-0.0206677519528599,0.0225664573239536,0.359739483996424,0.980138379116997,-0.0496495112903597,0.0152999415108853,0.00164346691440332,0.280205514653788,-0.0510849376315437,0.0165544322443656,0.0020295292640361,0.417786925588288,-0.0536074379021085,0.0173747786397661,0.0025075897474755,0.343767241635908,-0.0560288994702641,0.0186927747062192,0.00272332529712142,0.505021467124915,-0.02103091,0.01230848,0.0879876,0.9281169,-0.0210822032037529,0.0123286831283229,0.0872635474089311,0.927387008978826
"cg11192059","chr8",1650035,1650036,"3'UTR","NM_004745","DLGAP2","S_Shore",0.0392348076157617,0.00915536874037235,1.8237569785972e-05,7.93142433021277e-05,0.317831954270195,"++++",1.8237569785972e-05,0.00689531607658802,0.0310324480285302,0.0190155102240077,0.109517186454961,0.999927573044146,0.0294032381653316,0.0187517917613938,0.116875797245262,0.93537489635525,0.0390983834751018,0.0159332972429165,0.0160362454549645,0.523534595420897,0.037603536285776,0.0172397188217706,0.0291675050240931,0.798744473481153,0.0234708,0.01776775,0.1889413,0.7938632,0.02099457140051,0.0191155556380025,0.272074502008281,0.948738832273266,0.06723971,0.01827332,0.0002526828,0.2831978,0.0671635594821455,0.0183033138114897,0.000243048738882083,0.270115655665168
"cg03494634","chr19",9238958,9238959,"TSS1500","NM_001001958","OR7G3","OpenSea",-0.0337186004636093,0.00787374797755433,1.84881673069184e-05,1.84881673069184e-05,0.750574543605096,"----",1.84881673069184e-05,0.0069783541047282,-0.0395959581226722,0.0230662839890812,0.0927769717419413,0.999927573044146,-0.0415722299628517,0.022746386974478,0.0676034447577909,0.903445591540641,-0.0311850867005561,0.013823191208074,0.0264664900898622,0.584733800582202,-0.0324819656961506,0.0149565985002076,0.0298746616377044,0.801252538075509,-0.01559974,0.01631555,0.3408684,0.8690807,-0.0178735806115805,0.017553196312961,0.308558122183746,0.95486825290878,-0.04011212,0.01240078,0.001278986,0.4530751,-0.0401637978461057,0.0124211346294623,0.00122281301885809,0.438702133535824
"cg23979954","chr12",25801601,25801602,"TSS200","NM_001145727","IFLTD1","OpenSea",0.0247329259803625,0.0057778495729469,1.86351972979501e-05,1.86351972979501e-05,0.515252279880423,"++++",1.86351972979501e-05,0.00702796447050516,0.00343981443759672,0.019325192319734,0.859507367892767,0.999927573044146,0.00178407164844082,0.0190571790006991,0.925413583206424,0.999138355346011,0.0365500386618663,0.0113748514189277,0.00181593243489653,0.28868448875715,0.0354828606375473,0.0123075115660013,0.00393876473873616,0.510572303585017,0.03010986,0.01460092,0.04127835,0.6127657,0.0280749813190828,0.0157084998734237,0.073897452096278,0.851829919188061,0.02347664,0.007761171,0.002584358,0.5307693,0.0234442968247693,0.00777391017930149,0.00256330687834409,0.520586533581212
"cg02372744","chr5",171050890,171050891,"","","","OpenSea",0.0288526745379495,0.0067410614294805,1.86777293629132e-05,1.86777293629132e-05,0.517909736823376,"++++",1.86777293629132e-05,0.00703811511758438,0.0497849740680468,0.0163409040880066,0.00382488666236613,0.999927573044146,0.048384918965652,0.0161142786620756,0.00267673868845421,0.631717427689138,0.022721572907212,0.0131348244520497,0.0870433894874456,0.726824135627091,0.0214892758430771,0.014211790370466,0.130515089653711,0.940734683446719,0.03831755,0.01657192,0.02241573,0.5503354,0.0360079800064746,0.0178290137349145,0.0434219614338726,0.812272477143865,0.02280229,0.009954754,0.02230287,0.8038098,0.0227608054929584,0.00997109372452201,0.0224492881588819,0.801925047557054
"cg06013494","chr17",72528764,72528765,"TSS1500","NM_174892","CD300LB","OpenSea",-0.0316325047819004,0.00739089495952113,1.86953046018763e-05,1.86953046018763e-05,0.756153527153235,"----",1.86953046018763e-05,0.00703885246570643,-0.0180172498793224,0.0251939145327887,0.478134875035579,0.999927573044146,-0.0201758127349002,0.0248445102659799,0.41674381538459,0.984542565339328,-0.0410929441722736,0.0125754068319869,0.0015302896811937,0.274010655453928,-0.0422727571934473,0.0136065043253498,0.00189121032826808,0.408339021218406,-0.03268842,0.01567376,0.03906994,0.6062941,-0.0348728166047216,0.0168627221418974,0.0386360795413071,0.801807502915232,-0.02510934,0.01132729,0.02698441,0.8247148,-0.0251565442846832,0.0113458826039138,0.0266066983062542,0.820397896939123
"cg00240653","chr12",55378411,55378412,"1stExon;5'UTR","NM_001136030","KIAA0748","OpenSea",-0.0435302645263785,0.010171609276585,1.87242281416205e-05,1.87242281416205e-05,0.793975916822509,"----",1.87242281416205e-05,0.00703920139974462,-0.0200844326089242,0.02451825454126,0.416917708583125,0.999927573044146,-0.0221851063040535,0.0241782207311004,0.358846276049476,0.980084312862619,-0.0452261857768643,0.0142542559502939,0.00205914968331408,0.299919309592958,-0.0465635068673059,0.0154230076079115,0.00253532009843411,0.448373696796158,-0.0428670467415814,0.0213828286394478,0.047168748081498,0.626254807743036,-0.0458470960902606,0.0230048627741407,0.0462690416948136,0.817172915093253,-0.05384817,0.02314114,0.02027123,0.7917276,-0.0539446062138212,0.0231791238469866,0.0199496909146729,0.786959625381336
"cg22100563","chr20",62505188,62505189,"Body","NM_003288;NM_199359;NM_199360;NM_199361;NM_199362;NM_199363","TPD52L2","N_Shelf",-0.0288278039953668,0.00673618232824498,1.8727469858088e-05,1.8727469858088e-05,0.564285222992234,"----",1.8727469858088e-05,0.00703920139974462,-0.0101742141581203,0.0186230267385609,0.587483175103876,0.999927573044146,-0.0117697968423424,0.0183647514715364,0.521593754589051,0.989578546623809,-0.032503159303379,0.00876456014509684,0.000358238262964945,0.167762971335875,-0.0333254422181348,0.00948319423119659,0.000441150445345744,0.245899552037662,-0.01588088,0.01475531,0.2838904,0.8463771,-0.0179372754702391,0.0158746014132895,0.258503409613634,0.945665647904631,-0.03974809,0.01581491,0.0121979,0.7316463,-0.0398139955708717,0.0158408685794627,0.0119583163639892,0.723958786435365
